elan_filename,participant,vowel,sound_start,sound_end,word,keyword,utterance,Addressee,F1_20,F1_35,F1_50,F1_65,F1_80,F2_20,F2_35,F2_50,F2_65,F2_80,praat_filename,X16,fol.word,sound_start.elan,sound_end.elan,utterance.elan,word.elan,vowel.elan,fol.phonOLOG.seg,fol.PHONETIC.seg,prec.phonOLOG.seg,prec.PHONETIC.seg,lex.stress,,participant.elan,mismatch,meanF1,meanF2,meanFleeceF1,meanFleeceF2,meanTRAPF1,u_F1,u_F2,trapF2,S_F1,S_F2,normF1_20,normF1_35,normF1_50,normF1_65,normF1_80,normF2_20,normF2_35,normF2_50,normF2_65,normF2_80,duration,changeF1,normChangeF1,changeF2,normChangeF2,VL,normVL,normVSL1,normVSL2,normVSL3,normVSL4,VSL1,VSL2,VSL3,VSL4,TrajLength,norm_TL,sex,age,roland.rolling,tauto.l,breaking.word,prec.seg,syl.type
M4_diapix_ind_fac,M4,price,806.822,806.923,BUTTERFLY,keyword,yeah uh the butterfly is on it,child,971.15,962.98,931.03,898.79,876.28,2265.28,2393.71,2356.45,2389.61,2443.69,M4_diapix_corrected,NA,IS,806.822,806.923,"yeah, uh the butterfly is on it",BUTTERFLY,price,ɪ,ə,fl,l,2,,M4,0,928.0460000000000,2369.748,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,1.5631000628076400,1.5499501606162800,1.4985255125117600,1.4466340992131800,1.4104034629429800,1.2810374732641200,1.3536658647615600,1.3325949789311900,1.3513472756068500,1.3819300320670300,0.10099999999999900,-94.87,-0.1526965998646560,178.41000000000000,0.10089255880290800,202.06544731843700,0.1830179227071090,0.07380923505325810,0.05557406465564830,0.05517578639889290,0.047412698691870000,128.6896025326050,49.08268635680020,46.249358914476000,58.57769626743610,282.5993440713180,0.23197178479966900,M,child,n.a.,ok,ok,approx.glide,final.open
M4_diapix_ind_fac,M4,fleece,825.442,825.552,PEEKING,keyword,yeah with a girl peeking,child,335.83,328.65,321.72,323.67,307.52,3077.15,3307.17,3094.98,3066.18,3166.38,M4_diapix_corrected,NA,sp,825.442,825.552,yeah with a girl peeking,PEEKING,fleece,NA,NA,NA,NA,NA,,M4,8142,323.478,3142.3720000000000,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,0.5405301900763930,0.5289737276854560,0.5178196490825040,0.5209582426287890,0.4949642499249390,1.7401577115653200,1.8702362182400900,1.7502407468405600,1.733954071802600,1.7906181287055300,0.11000000000001400,-28.310000000000000,-0.04556594015145370,89.23000000000000,0.05046041714020230,93.61329499595670,0.0679890329380341,0.13059084853744600,0.12051276540630400,0.016586336341734200,0.06234182385354200,230.13203340691200,212.30313469188300,28.865940137123700,101.49316479448300,572.7942730304020,0.33003177413902700,M,child,n.a.,ok,ok,other,other
M4_diapix_ind_fac,M4,goat,839.29,839.518,NO,n,oh no we only find two,child,897.81,919.13,915.58,886.32,853.38,2346.76,2305.45,2291.51,2470.02,2379.86,M4_diapix_corrected,NA,sp,839.29,839.518,"oh no, we only find two",NO,goat,0,0,n,n,1,,M4,0,894.4440000000000,2358.7200000000000,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,1.445056754764280,1.4793720442036600,1.4736581944142700,1.4265631958684700,1.3735451079635300,1.327115191392370,1.3037539918847900,1.2958707887587700,1.3968198985166700,1.3458335574950400,0.22800000000006500,-44.43000000000000,-0.07151164680074480,33.09999999999990,0.018718366102663800,55.40428593529560,0.07392085536374580,0.04151246477555830,0.009736168185777670,0.11139417241912400,0.07355626836559020,46.48718640657910,14.38492613814850,180.89214383162100,95.98890144178120,337.75315781813,0.23619907374605000,M,child,not.rolling,ok,ok,nasal,final.open
M4_diapix_ind_fac,M4,price,840.181,840.299,FIND,n,oh no we only find two,child,977.08,1035.21,1070.99,903.91,761.01,2128.87,2163.54,2215.62,2363.28,2547.5,M4_diapix_corrected,NA,sp,840.181,840.299,"oh no, we only find two",FIND,price,nd,n,f,f,1,,M4,0,949.64,2283.7620000000000,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,1.5726446062586500,1.6662068846409900,1.7237960523774400,1.4548749191911200,1.2248723459787300,1.2038963155582500,1.223502531654300,1.2529542690146300,1.336457409157210,1.440635578445200,0.11799999999993800,-216.07000000000000,-0.34777226027992200,418.6300000000000,0.23673926288695400,471.1022413447000,0.42070301117589400,0.09559447497475640,0.06468320550281150,0.28158719837359200,0.25249608836676900,67.68386661531690,63.18650805353930,222.97803030792100,233.1467743718530,586.9951793486310,0.6943609672179290,M,child,n.a.,ok,ok,labial,coda.nasal
M4_diapix_ind_fac,M4,face,846.49,846.582,RACING,keyword,oh yeah I got a boy and a girl racing,child,751.87,669.76,564.28,538.52,518.48,2210.27,2401.53,2522.72,2740.42,2801.12,M4_diapix_corrected,NA,sp,846.49,846.582,oh yeah I got a boy and a girl racing,RACING,face,s,s,r,ɹ,1,,M4,8147,608.5820000000000,2535.2120000000000,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,1.210161194689990,1.078002263364100,0.9082284955373470,0.8667668700233430,0.8345117855784420,1.249928792922510,1.3580881494420100,1.4266222517979500,1.5497336808175900,1.584060110498300,0.09199999999998450,-233.39,-0.37564940911154300,590.8500000000000,0.33413131757579900,635.2752274408310,0.5027486608145170,0.1707759629804880,0.18308483123357600,0.12990569789474300,0.04710301738925840,208.14043264104200,160.66439088982900,219.21876653243000,63.922543754140300,651.9461338174420,0.530869509498066,M,child,n.a.,ok,ok,approx.glide,medial.open
M4_diapix_ind_fac,M4,goat,855.564,856.211,NO,n,oh no I done,child,744.83,794.42,817.53,812.45,768.29,1727.32,2010.06,2154.63,2475.15,2277.72,M4_diapix_corrected,NA,I,855.564,856.211,"oh no, I done",NO,goat,aɪ,aɪ,n,n,1,,M4,0,787.5040000000000,2128.9760000000000,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,1.1988300672203200,1.2786469154050800,1.3158432727664400,1.3076668341945800,1.2365897618848600,0.9768159557840900,1.1367081259311400,1.2184638415644300,1.3997209625078100,1.2880724120652400,0.6470000000000480,23.459999999999900,0.03775969466453890,550.4000000000000,0.31125645628115400,550.899747322505,0.31353847629575100,0.17870712165014800,0.089819630591906,0.18144144521140200,0.1323531224567350,287.05587557129000,146.40545413337600,320.56025455442800,202.3084538520330,956.3300381111280,0.5823213199101910,M,child,not.rolling,ok,ok,nasal,final.open
M4_diapix_ind_fac,M4,price,877.251,877.397,WHITE,keyword,white paper on the floor,child,1161.04,1166.42,1127.13,1095.11,1040.81,1720.74,2067.08,2319.76,2535.6,2593.89,M4_diapix_corrected,NA,PAPER,877.251,877.397,white paper on the floor,WHITE,price,t,ʔ,w,w,1,,M4,8154,1118.102,2247.4140000000000,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,1.8687346928097400,1.877393991927190,1.8141553558074200,1.762618040242260,1.675220281491860,0.9730949029455550,1.1689534804681100,1.3118464335442800,1.4339060148010400,1.46686956646643,0.14600000000007200,-120.23000000000000,-0.1935144113178840,873.1500000000000,0.4937746635208750,881.3887765339420,0.5303406883531190,0.19604990652985400,0.15626106724682200,0.1324939103213410,0.09340751561298700,346.38178358568400,255.71641812758200,218.202167725254,79.66312886147510,899.9634982999950,0.5782123997110040,M,child,n.a.,ok,ok,approx.glide,closed
M4_diapix_ind_fac,M4,face,877.633,877.823,PAPER,keyword,white paper on the floor,child,1001.54,662.08,661.87,581.39,567.41,2909.03,2889.86,3300.98,3254.26,3251.37,M4_diapix_corrected,NA,ON,877.633,877.823,white paper on the floor,PAPER,face,p,p,p,p,1,,M4,8154,694.858,3121.1,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,1.6120138360751300,1.0656410333971900,1.0653030310152800,0.9357676419870600,0.9132663405629220,1.6450842460311900,1.6342434279590400,1.8667357141260300,1.8403151079533200,1.8386807853540300,0.18999999999994100,-434.13,-0.6987474955122070,342.3400000000000,0.1935965393228390,552.8702673322190,0.7250708120744910,0.5464803407649900,0.23249253186449000,0.132202365490282,0.022560575704942700,340.0008536753990,411.12005363397200,93.05798622364440,14.275591056065000,858.4544845890800,0.9337358138247050,M,child,n.a.,ok,ok,labial,medial.open
M4_diapix_ind_fac,M4,goat,924.362,924.568,NO,n,y- -- no it's not on the table,child,893.8,880.11,893.68,815.43,718.88,2149.86,2092.38,2291.97,1851.66,1559.64,M4_diapix_corrected,NA,IT'S,924.362,924.568,"y. .. no, it's not on the table",NO,goat,ɪ,ə,n,n,1,,M4,0,840.3800000000000,1989.1020000000000,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,1.4386025188049900,1.416567982574920,1.438409374586760,1.312463248947360,1.157062630027450,1.2157663610112700,1.1832608720813300,1.2961309231517400,1.0471314132223100,0.8819913144519250,0.20600000000001700,-174.92000000000000,-0.2815398887775440,-590.22,-0.33377504655934400,615.5945539070340,0.4366583225802120,0.039269932485925100,0.11496388491023000,0.27903975076800000,0.22676111788088200,59.087786386020600,200.05077605448000,447.2090770545690,307.5672006245140,1013.9148401195800,0.6600346860450370,M,child,not.rolling,ok,ok,nasal,final.open
M4_diapix_ind_fac,M4,face,925.332,925.458,TABLE,keyword,y- -- no it's not on the table,child,577.94,575.08,581.67,583.7,587.04,2707.83,2676.69,2756.2,2708.82,2560.34,M4_diapix_corrected,NA,sp,925.332,925.458,"y. .. no, it's not on the table",TABLE,face,b,b,t,t,1,,M4,0,581.086,2681.976,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,0.9302147457128630,0.925611475178311,0.9362183118296030,0.9394856681880440,0.9448615155955270,1.5313037245853900,1.5136937572005900,1.5586574215154700,1.5318635790398200,1.4478967210663000,0.12599999999997600,9.099999999999910,0.014646769882664200,-147.49000000000000,-0.08340700351909060,147.77046423423000,0.08468326932770910,0.018201677145474000,0.046197793154750900,0.026992325060715100,0.08413877211662850,31.271060103552500,79.78263094182820,47.423467819213400,148.51756125118700,306.9947201157810,0.17553056747756800,M,child,n.a.,ok,ok,coronal,medial.open
M4_diapix_ind_fac,M4,foot,929.41,929.485,FOOTBALL,keyword,with -- holding a football,child,602.41,631.59,645.11,635.07,569.64,988.07,983.48,979.86,970.38,955.42,M4_diapix_corrected,NA,sp,929.41,929.485,with .. holding a football,FOOTBALL,foot,NA,NA,NA,NA,NA,,M4,0,616.764,975.442,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,0.9696000708808620,1.0165663066145000,1.038327221868750,1.02216748894326,0.9168556039517510,0.5587630209987650,0.5561673321645890,0.5541201875938440,0.5487591570605130,0.5402991341935690,0.07500000000004550,-32.77000000000000,-0.052744466929111100,-32.65000000000010,-0.01846388680519570,46.25900344797760,0.055882858799377600,0.04703790917453650,0.02185699507242310,0.01702579268646370,0.10565114815927900,29.53879652253970,13.99624235286030,13.80840323860800,67.11845126341940,124.4618933774270,0.19157184509270300,M,child,n.a.,ok,ok,other,other
M4_diapix_ind_fac,M4,foot,939.01,939.159,FOOTBALL,keyword,d'you have a boy with a football,child,536.44,598.89,577.2,541.23,487.44,1086.29,1089.7,1069.94,1024.06,948.55,M4_diapix_corrected,NA,sp,939.01,939.159,d'you have a boy with a football,FOOTBALL,foot,NA,NA,NA,NA,NA,,M4,8166,548.24,1043.708,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,0.8634190369073050,0.9639345071460300,0.9290236897004260,0.8711287102851030,0.7845518144621890,0.6143073689928320,0.6162357565580920,0.6050612878514870,0.5791157097007250,0.5364140835855540,0.1490000000000010,-49.00000000000010,-0.07886722244511600,-137.74,-0.07789328540727870,146.19612717168700,0.11084855744549500,0.10053396657803600,0.03665561247060450,0.0634429008406612,0.09653490437769920,62.543029987361400,29.34133091732540,58.29935934467900,92.70989267602460,242.89361292539000,0.29716738426700100,M,child,n.a.,ok,ok,other,other
M4_diapix_ind_fac,M4,foot,943.296,943.408,FOOTBALL,keyword,and he -- I got a boy with a football,child,567.97,559.27,538.95,517.64,506.28,1034.66,1035.76,1094.83,1067.99,1121,M4_diapix_corrected,NA,sp,943.296,943.408,and he .. I got a boy with a football,FOOTBALL,foot,NA,NA,NA,NA,NA,,M4,0,538.0220000000000,1070.848,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,0.9141676802480090,0.9001647244261220,0.8674589701386780,0.8331597760508120,0.8148754567247610,0.5851101109299760,0.5857321714348990,0.6191368205492300,0.6039585442291240,0.6339362054708830,0.11199999999996600,-61.690000000000100,-0.09929222352324900,86.33999999999990,0.04882609454090630,106.11433315061600,0.11064778877279200,0.014016766068588300,0.0467497266939843,0.037507529739061200,0.03511376520316000,8.769264507357540,62.467329861296200,34.271003778704800,54.21355642272510,159.72115457008400,0.13338778770479400,M,child,n.a.,ok,ok,other,other
M4_diapix_ind_fac,M4,goat,949.148,949.221,OKAY,n,okay,child,742.57,732.55,715.7,675.09,594.12,1853.29,1855.96,1895.33,1914.99,1924.57,M4_diapix_corrected,NA,sp,949.148,949.221,okay,OKAY,goat,k,k,0,0,1,,M4,1171,692.006,1888.828,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,1.1951925177769300,1.1790649755544800,1.1519443082442700,1.0865810857239400,0.9562570244712700,1.0480531937887000,1.0495631042870100,1.0718272152677300,1.082945133019350,1.0883627145076700,0.07299999999997910,-148.45000000000000,-0.23893549330566200,71.28000000000000,0.040309520718969200,164.6761698000050,0.242311839210991,0.016198069263027200,0.035088762205481900,0.0663020282749613,0.13043661729197600,10.36963355186680,42.82428516624640,45.11859594446620,81.53476129847930,179.84727596105900,0.2480254770354460,M,child,not.rolling,ok,ok,zero,either
M4_diapix_ind_fac,M4,face,949.322,949.4,OKAY,n,okay,child,608.15,663.6,672.77,648.68,637.02,2570.81,2616.77,2622.27,2620.92,2578.08,M4_diapix_corrected,NA,sp,949.322,949.4,okay,OKAY,face,0,0,k,k,1,,M4,1171,646.044,2601.77,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,0.9788388026530040,1.0680875268281400,1.0828469641714400,1.0440732623611800,1.025306082489550,1.4538176060540600,1.4798084249688200,1.482918727493430,1.4821552896010200,1.4579288604820500,0.07799999999997450,28.870000000000000,0.04646727983654060,7.269999999999980,0.004111254427986880,29.771291540677200,0.046648799645639500,0.09295621245914240,0.015083599453890700,0.038781216967582100,0.030645177568274200,72.02099763263490,10.692936921164300,24.12779724715880,44.39843690942300,151.240168710381,0.17746620644888900,M,child,n.a.,ok,ok,velar,either
M4_diapix_ind_fac,M4,face,953.071,953.35,BABY,keyword,on the baby?,child,746.85,1007.62,680.64,644.53,598.22,2612.57,2885.53,3425.4,3396.339,3459.486,M4_diapix_corrected,NA,sp,953.071,953.35,on the baby?,BABY,face,b,b,b,b,1,,M4,8172,735.5720000000000,3155.8650000000000,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,1.2020813282272400,1.6217998097989300,1.0955140058172200,1.037393691480620,0.9628561185942290,1.4774332848591100,1.631794771607850,1.9370964123282400,1.9206621392977500,1.9563723708471400,0.27899999999999600,-148.63,-0.23922520963301200,846.9160000000000,0.4789390859880270,859.8590512147900,0.5353609520790670,0.44720361398822100,0.6084289928161260,0.06039914129046510,0.08265028983074280,377.50252250812800,631.169974967124,46.35163234450340,78.30810755598670,1133.3322373757400,1.1986820379255600,M,child,n.a.,ok,ok,labial,medial.open
M4_diapix_ind_fac,M4,goat,969.803,969.985,NO,n,no a girl,child,630.07,767.64,696.86,521.01,532.85,1910.35,2242.74,1493.28,1296.74,1259.09,M4_diapix_corrected,NA,A,969.803,969.985,no a girl,NO,goat,æ,ə,n,n,1,,M4,8178,629.6860000000000,1640.4400000000000,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,1.0141198131835500,1.2355435640361000,1.121620665981700,0.8385839095128530,0.8576408057118370,1.0803211687076700,1.2682908880087100,0.8444641007186080,0.7333188537754800,0.7120274192206370,0.18200000000001600,-97.22000000000000,-0.1564790074717180,-651.26,-0.36829374948703600,658.4765113502530,0.4001574261344570,0.2904498111821060,0.4388707922905830,0.30407741026004500,0.028574297509159800,359.73409207357600,752.7948591747950,263.72560380061700,39.46781093498860,1415.7223659839800,1.0619723112418900,M,child,not.rolling,ok,ok,nasal,final.open
M4_diapix_ind_fac,M4,face,972.809,973.075,BABY,keyword,a -- a girl is pointing to a baby,child,567.83,483.79,442.46,423.72,400.77,2534.59,2548.5,2805.89,2907.08,3224.07,M4_diapix_corrected,NA,sp,972.809,973.075,a .. a girl is pointing to a baby,BABY,face,b,b,b,b,1,,M4,0,463.71400000000000,2804.026,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,0.9139423453267380,0.7786770111576040,0.7121549233278770,0.6819922345805,0.6450534028434510,1.4333348501556200,1.4412010879951300,1.5867575910514700,1.6439815024088300,1.8232423746409500,0.2660000000000760,-167.06000000000000,-0.268888942483287,689.48,0.3899075244853380,709.4305561504950,0.4736339736970580,0.13549386822153700,0.16003713241374500,0.06468665877525240,0.18302714990820700,85.1833886388655,260.6871324020420,102.91065882599300,317.81970140317000,766.6008812700710,0.5432448093187410,M,child,n.a.,ok,ok,labial,medial.open
M4_diapix_ind_fac,M4,goat,993.221,993.301,OKAY,n,okay,child,819.31,844.51,830.36,757.95,548.69,2046.48,2160.84,2188.1,1854.89,2211.29,M4_diapix_corrected,NA,sp,993.221,993.301,okay,OKAY,goat,k,k,0,0,1,,M4,1171,760.164,2092.3200000000000,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,1.3187082453369000,1.3592685311658100,1.3364936087658500,1.2199471684137900,0.8831358425185840,1.1573039837395600,1.2219756558694900,1.2373914462005700,1.0489580090685900,1.2505056126634300,0.08000000000004090,-270.6200000000000,-0.4355724028183110,164.81000000000000,0.09320162892386820,316.8556777146340,0.44543221900866100,0.07633846974235510,0.027501703253729900,0.22156315801168,0.3925089881341700,117.10358491523700,30.713679362785300,340.9869677861600,413.2925206194760,902.0967526836580,0.7179123191419350,M,child,not.rolling,ok,ok,zero,either
M4_diapix_ind_fac,M4,face,993.423,993.549,OKAY,n,okay,child,587.4,770.15,811.48,796.54,739.27,3262.17,3216.14,3249.93,3003.93,2869.02,M4_diapix_corrected,NA,sp,993.423,993.549,okay,OKAY,face,0,0,k,k,1,,M4,1171,740.968,3120.2380000000000,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,0.9454409482502260,1.239583497267470,1.3061055850972000,1.2820591299272000,1.1898810517755300,1.8447882884932600,1.8187578839100100,1.8378664516021300,1.6987511023194900,1.622458208938510,0.12599999999997600,151.87,0.244440103525301,-393.1500000000000,-0.22233007955475200,421.4634259339710,0.3304264343031330,0.29529209455237600,0.06921217760242860,0.1411783000757310,0.11965535371297200,188.45774964166400,53.38476374397480,246.45324830482600,146.5624815565020,634.8582432469660,0.6253379259435080,M,child,n.a.,ok,ok,velar,either
M4_diapix_ind_fac,M4,lot,997.87,998.072,DOG,keyword,d'you have a dog,child,884.19,1080.69,1161.33,1166.72,1105.73,1656.31,1552.84,1580.07,1597.9,1455.25,M4_diapix_corrected,NA,sp,997.87,998.072,d'you have a dog,DOG,lot,NA,NA,NA,NA,NA,,M4,8184,1079.732,1568.4740000000000,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,1.423134885994840,1.739408543351270,1.8692014580038000,1.8778768524727700,1.779711303555880,0.936659122643602,0.8781458495124050,0.8935446745569830,0.9036277098322240,0.8229577725347920,0.20199999999999800,221.54000000000000,0.35657641756104000,-201.06000000000000,-0.11370135010881000,299.1740215994700,0.3742655989764910,0.32164083924486500,0.13070319241224900,0.013301506288908700,0.12705948912901400,222.07721832732000,85.1133508916197,18.62688916593450,155.14123436404700,480.9586927489200,0.5927050270750370,M,child,n.a.,ok,ok,other,other
M4_diapix_ind_fac,M4,lot,999.024,999.151,SOCK,keyword,having a sock?,child,1139.04,1128.27,1041.93,988.86,1185.01,1738.21,1601.21,1595.91,1439.36,1270.41,M4_diapix_corrected,NA,sp,999.024,999.151,having a sock?,SOCK,lot,NA,NA,NA,NA,NA,,M4,8185,1096.6220000000000,1529.02,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,1.8333249194670400,1.8159902258806300,1.6770229608620300,1.591604930348520,1.9073152504017700,0.9829743547828220,0.9054995464424910,0.9025023458278650,0.8139718257864140,0.7184289873258380,0.1269999999999530,45.97000000000000,0.07399033093473430,-467.80000000000000,-0.26454536745698400,470.05327453385500,0.2746976893146030,0.0793904120729046,0.1389995825830910,0.12301988829298200,0.32985063311934400,137.42267971481300,86.50251788242920,165.3007180867650,258.88013635657700,648.1060520405840,0.6712605160683220,M,child,n.a.,ok,ok,other,other
M4_diapix_ind_fac,M4,lot,1002.006,1002.158,DOG,keyword,d'you have a dog with a sock?,child,825.26,942.3,977.52,887.21,553.37,1593.96,1542.12,1448.94,1226.58,1203.95,M4_diapix_corrected,NA,sp,1002.006,1002.158,d'you have a dog with a sock?,DOG,lot,NA,NA,NA,NA,NA,,M4,8186,837.132,1403.1100000000000,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,1.3282849794909500,1.5166649736741400,1.5733528017255000,1.427995682153700,0.8906684670296690,0.9013996022055020,0.8720835871371610,0.8193894072747380,0.6936427037524310,0.6808452226375280,0.15200000000004400,-271.89,-0.43761651246127700,-390.01,-0.22055437956797400,475.4281987850530,0.49005351373639200,0.1906474519838810,0.07739629474693730,0.19220022283269800,0.5374795918319430,128.00682481805400,99.61405924868220,239.99972020817000,334.6061303981150,802.2267346730210,0.9977235613954600,M,child,n.a.,ok,ok,other,other
M4_diapix_ind_fac,M4,lot,1002.772,1002.895,SOCK,keyword,d'you have a dog with a sock?,child,1214.58,1178.31,1076.3,1020.01,1200.11,1369.16,1586.25,1620.7,1436.84,1424.92,M4_diapix_corrected,NA,sp,1002.772,1002.895,d'you have a dog with a sock?,SOCK,lot,NA,NA,NA,NA,NA,,M4,8186,1137.8620000000000,1487.574,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,1.95490920484467,1.896531364883770,1.732342684034250,1.6417419503314800,1.9316192311960800,0.7742730553813680,0.8970395235755470,0.9165213275706150,0.8125467417205920,0.8058058678854330,0.1229999999999340,-14.470000000000000,-0.023289973648588300,55.76000000000000,0.03153281250406460,57.606931006607200,0.03920128999112700,0.1359396112668170,0.16534044758015600,0.13791014266602600,0.28995564719714500,220.09902544082300,107.67006362030300,192.28381029093400,180.49403425044300,700.5469336025020,0.7291458487101440,M,child,n.a.,ok,ok,other,other
M4_diapix_ind_fac,M4,face,1011.413,1011.523,CAKE,keyword,um cheese and a cake in the table,child,608.17,723.59,704.62,734.04,723.04,3096.62,3020.74,3048.05,3199.51,3333.26,M4_diapix_corrected,NA,sp,1011.413,1011.523,um cheese and a cake in the table,CAKE,face,k,k,k,k,1,,M4,8188,698.692,3139.636,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,0.9788709933560430,1.1646435405930900,1.1341106587607700,1.1814631829308700,1.1637582962595200,1.7511681825024500,1.7082573178538000,1.7237013836623800,1.809353460094690,1.8849903623977500,0.11000000000001400,114.87,0.18488730290347900,236.64000000000000,0.13382217989529900,263.04677625852100,0.2282360414282820,0.19066405432549400,0.03421660476561270,0.0978700145215429,0.07768142636466020,138.12874718899000,33.25202249488030,154.2908552053560,134.20157413383800,459.8731990230640,0.40043209997731,M,child,n.a.,ok,ok,velar,closed
M4_diapix_ind_fac,M4,fleece,1013.878,1013.982,CHEESE,keyword,cheese and cake on the table,child,436.33,433.41,439.16,441.22,421.69,3341.06,3208.49,3303.482,3408.91,3101.94,M4_diapix_corrected,NA,AND,1013.878,1013.982,cheese and cake on the table,CHEESE,fleece,NA,NA,NA,NA,NA,,M4,8189,434.36200000000000,3272.7764000000000,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,0.7022884728464780,0.6975886302028100,0.7068434573264710,0.7101590997394700,0.6787248782220590,1.8894013368872000,1.814431735853050,1.8681506190199500,1.9277711598499100,1.7541766933080700,0.10399999999992800,-14.640000000000000,-0.02356359462441830,-239.1200000000000,-0.13522464357912400,239.56774407252700,0.13726232994789500,0.07511677309425580,0.05451027640534820,0.059712665101029400,0.17641754191788800,132.60215420572900,95.1658686925099,105.4481236627750,307.59063997462600,640.8067865356410,0.3657572565185210,M,child,n.a.,ok,ok,other,other
M4_diapix_ind_fac,M4,face,1014.454,1014.57,CAKE,keyword,cheese and cake on the table,child,784.21,967.63,920.9,873.85,810.68,2920.452,3113.03,3180.425,3258.18,3264.55,M4_diapix_corrected,NA,ON,1014.454,1014.57,cheese and cake on the table,CAKE,face,k,k,k,k,1,,M4,8189,871.4540000000000,3147.3274000000000,418.57466666666700,3118.0588,1026.7428571428600,418.57466666666700,418.57466666666700,1768.3167333333300,621.2973968253970,1768.316733333330,1.2622135615037600,1.5574344990728100,1.482220921422600,1.4064922925237700,1.3048179569756400,1.6515434961104800,1.7604481942167900,1.798560710334280,1.842531905389050,1.8461342012221000,0.11600000000009900,26.469999999999900,0.04260439547188180,344.09800000000000,0.19459070511161400,345.11461067882900,0.19920009294515900,0.314667499511423,0.08431871765954630,0.08756877999287610,0.10173812974701700,265.9495863580160,82.01084638631650,90.88202531303950,63.49035989817680,502.332817955549,0.5882931269108630,M,child,n.a.,ok,ok,velar,closed
