participant,vowel,sound_start,sound_end,task,word,utterance,F1_20,F1_35,F1_50,F1_65,F1_80,F2_20,F2_35,F2_50,F2_65,F2_80,fol.phonOLOG.seg,fol.PHONETIC.seg,prec.phonOLOG.seg,prec.PHONETIC.seg,normF1_20,normF1_35,normF1_50,normF1_65,normF1_80,normF2_20,normF2_35,normF2_50,normF2_65,normF2_80,duration,changeF1,normChangeF1,changeF2,normChangeF2,TrajLength,norm_TL,sex,age,roland.rolling,tauto.l,breaking.word,prec.seg,syl.type,outcode,CofP
Chris,price,418.472,418.59,interview,TIME,and then Jessica said {LG} hit me one more time,816.73,858.59,902.26,934.55,933.79,1242.74,1349.67,1361.03,1419.36,1487.14,m,?,t,t,1.55783718265185,1.63768127368047,1.7209777728496,1.7825679711132,1.78111834117575,0.867744058165958,0.94240800407555,0.950340131874418,0.991069094419134,1.03839652595146,0.117999999999995,117.06,0.2232811585239,244.4,0.170652467785506,294.410259539265,0.314177039338139,F,adolescent,n.a.,ok,ok,coronal,coda.nasal,1,youthclub
Chris,price,420.542,420.722,interview,TIME,hit me one more time yeah,784.25,852.41,900.6,898.35,688.99,1305.3,1240.91,1225.78,1339.48,1530.19,m,m,t,t,1.49588457690389,1.62589349339961,1.71781147588096,1.71351980830297,1.31418490869112,0.911426621114654,0.866466259409626,0.855901726522578,0.93529282957991,1.06845621800615,0.180000000000007,-95.26,-0.181699668212769,224.89,0.1570295968915,541.195926577646,0.730546064845446,F,adolescent,n.a.,ok,ok,coronal,coda.nasal,1,youthclub
Chris,price,424.775,424.878,interview,TRIED,and then the girl tried to hit her,777.3,777.7,705.24,618.7,584.94,1466.29,1586.36,1669.26,1785.89,1823.57,d,d,tr,ɹ,1.48262809260745,1.48339105573242,1.34518028564322,1.1801132135549,1.11571912580702,1.02383799913752,1.10767695906799,1.1655619409805,1.24699891854934,1.27330900441741,0.103000000000009,-192.36,-0.366908966800422,357.28,0.249471005279893,425.996148520642,0.487309745080546,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,426.753,426.825,interview,LIKE,just th- -- like a block and she,719.3,724.14,716.59,690.41,654.73,1322.38,1352.71,1410.72,1459.55,1509.3,k,k,l,l,1.37199843948609,1.38123029329828,1.36682936431438,1.31689342778478,1.24883711703702,0.923352742840417,0.944530686162571,0.9850362084876,1.01913178951038,1.05386976116475,0.0720000000000027,-64.5699999999999,-0.123161322449071,186.92,0.130517018324332,205.840362136078,0.202967089365794,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,433.328,433.426,interview,LIKE,{LG} it was so much blood coming out like,743.42,757.85,711.75,639.25,567.69,1420.91,1522.64,1550.1,1677.32,1751.78,k,k,l,l,1.41800511592207,1.44552901065554,1.35759751050219,1.21931044410049,1.08281634104248,0.99215138298324,1.06318442532293,1.08235838917477,1.17118984151385,1.22318158763214,0.0980000000000132,-175.73,-0.335188774879592,330.87,0.231030204648897,406.107232648883,0.476598116790658,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,455.942,456.003,interview,LIKE,I made a like a fake gun in school?,647.32,786.29,803.59,769.84,557.92,1245.88,1374.07,1410.95,1495.39,1427.38,k,k,l,l,1.23470322514686,1.49977568884126,1.53277384399642,1.46839883032667,1.06418096671497,0.869936565321631,0.95944532082664,0.9851968061455,1.04415709411526,0.996669064925025,0.0609999999999786,-89.4000000000001,-0.170522258431887,181.5,0.126732499603394,543.301016575976,0.815927225625186,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,458.327,458.413,interview,LIKE,yeah but like it's not like I made it outta scratch like I -- I came up with the idea,779.45,807.54,844.34,842.41,826.03,1453.03,1470.33,1443.45,1536.06,1571.57,k,ʔ,l,l,1.48672901940419,1.54030810485555,1.61050071235324,1.60681941527523,1.57557607530751,1.01457919503426,1.02665893191106,1.0078899534574,1.07255494953603,1.09734983141435,0.0860000000000127,46.5799999999999,0.0888470559033252,118.54,0.0827706363800898,210.297530076466,0.232238756335316,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,459.98,460.057,interview,LIKE,yeah but like it's not like I made it outta scratch like I -- I came up with the idea,706.86,711.34,698.9,679.89,624.74,1482.2,1483.96,1536.57,1627.17,1646.5,k,k,l,l,1.34827028629937,1.35681547329909,1.33308732011237,1.29682749759794,1.19163395674203,1.0349471675600601,1.03617608876833,1.07291105738615,1.13617256958487,1.1496697553553,0.0769999999999982,-82.12,-0.156636329557344,164.3,0.114722587795248,209.886432770263,0.231337302191645,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,462.123,462.223,interview,LIKE,like it was forensics day?,853.27,862.46,847.94,786.91,693.64,1354.76,1324.92,1430.65,1513.54,1632.98,k,k,l,l,1.6275338641183,1.6450629419146,1.61736738047801,1.50095828168497,1.32305435501895,0.945962100069937,0.925126299584178,0.998952344669946,1.05683034407559,1.14022940607355,0.100000000000023,-159.63,-0.304479509099353,278.22,0.194267306003615,392.422238379564,0.432564394284827,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,486.125,486.219,interview,LIKE,like we buffer it up,748.73,742.41,659.29,577.96,511.29,1454.88,1513.22,1473.73,1525.3,1709.84,k,ʔ,l,l,1.42813345140612,1.41607863403151,1.25753489666173,1.10240541927621,0.975238540421023,1.01587095880433,1.05660690385591,1.02903298424523,1.06504177214907,1.19389695383949,0.0939999999999941,-237.44,-0.452894910985092,254.96,0.178025995035158,443.22090605704,0.543698601733294,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,489.702,489.852,interview,LINES,put lines in it grip everything like we make it look good,808.85,833.25,811.26,818.75,706.74,1265.53,1231.35,1262.01,1353.74,1466.19,nz,n,l,l,1.54280680908984,1.58934755971331,1.54740366191781,1.56169014643297,1.34804139736188,0.883657191311751,0.859790982846495,0.8811993488952,0.945249884369687,1.02376817406887,0.149999999999977,-102.11,-0.194765411727964,200.66,0.140110982757118,330.478965093352,0.392639411428653,F,adolescent,n.a.,ok,ok,approx.glide,coda.nasal,1,youthclub
Chris,price,501.908,502.019,interview,LIKE,cos w- cos we were making a gun we wanted it look like one we weren't using it to like ah,845.11,829.82,743.67,710.91,603.19,1456.42,1528.81,1567.05,1696.08,1796.68,k,ʔ,l,l,1.61196941636881,1.58280515091665,1.41848196787518,1.35599528793974,1.150529318384,1.01694626486157,1.06749263205876,1.09419373831128,1.18428902439297,1.25453304345689,0.11099999999999,-241.92,-0.461440097984811,340.26,0.237586778595321,448.757088586711,0.551620323148021,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,504.048,504.107,interview,LIKE,((wouldn't like)) to scare anyone like we wouldn't -- we wouldn't even think of that what we gonna do with it like,747.21,765.77,737.3,672.63,629.3,1386.69,1406.71,1462.43,1498.18,1430.16,k,ʔ,l,l,1.42523419153121,1.46063568053005,1.40633178010996,1.28297971687964,1.20033173636674,0.968257244490523,0.982236223234655,1.02114275148755,1.04610521353065,0.998610201833551,0.0590000000000259,-117.91,-0.224902455164472,43.47,0.0303529573430277,244.414067330215,0.326039890941499,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,506.697,506.77,interview,LIKE,((wouldn't like)) to scare anyone like we wouldn't -- we wouldn't even think of that what we gonna do with it like,749.07,755.9,751.32,736.97,721.87,1293.12,1350.89,1380.26,1411.89,1508.99,k,k,l,l,1.42878197006234,1.44180956542129,1.43307363764033,1.40570233553185,1.37690047756405,0.902921927752839,0.943259869913104,0.963767492576199,0.985853161790829,1.05365330345193,0.0729999999999791,-27.2,-0.0518814924982924,215.87,0.150731375699089,220.897364390372,0.173514918537289,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,510.636,510.91,interview,GUY,the guy then what's it called,814.66,873.08,977.24,950.56,785.29,1311.7,1251.96,1300.22,1432.69,1607.38,0,0,g,g,1.5538888484801,1.66531961288268,1.86399521062614,1.81310557019032,1.49786828102882,0.915895425508383,0.874181929495673,0.907879507627132,1.00037677607045,1.12235418849864,0.274000000000001,-29.37,-0.056020567451281,295.68,0.206458762990256,573.964184054362,0.764081178160401,F,adolescent,n.a.,ok,ok,velar,final.open,1,youthclub
Chris,price,519.042,519.14,interview,HIGH,then ((we were up by)) high street and then we're all playing with it I was like ah look what I made in class today bla bla bla,1020.25,982.41,924.35,744.88,656.05,1228.18,1278.29,1365.52,1514.16,1670.25,str,ʃ,h,h,1.94603282063907,1.87385650901644,1.76311241142634,1.42078993132823,1.25135489534943,0.857577528170226,0.892566870071747,0.953475277456893,1.05726325950124,1.16625320916016,0.0979999999999563,-364.2,-0.694677925289634,442.07,0.30867568098993,580.205129827599,0.765771339636351,F,adolescent,n.a.,ok,ok,other,final.open,1,youthclub
Chris,price,520.373,520.426,interview,LIKE,then ((we were up by)) high street and then we're all playing with it I was like ah look what I made in class today bla bla bla,641.62,672.49,703.43,698.94,677.9,1321.49,1319.93,1311.37,1312.03,1265.82,k,ʔ,l,z,1.22383100061597,1.2827126797859,1.34172787750271,1.33316361642487,1.29303175605119,0.922731299729414,0.921642028658443,0.915665002781831,0.916125848234934,0.883859684010842,0.0529999999999973,36.28,0.0692007554352221,-55.6700000000001,-0.0388716157185726,118.324392221016,0.178279889203078,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,545.781,545.888,interview,GUY,we walk -- we just crossed the road literally where that guy got beat up,820.74,849.07,803.97,733.17,585.9,1347.03,1310.73,1433.04,1536.72,1535.78,g,g,g,g,1.56548588797972,1.61952275130607,1.53349865896515,1.39845418584459,1.11755023730696,0.940564622263137,0.915218122342458,1.00062116381073,1.07301579498913,1.0723594393438,0.107000000000085,-234.84,-0.447935650672755,188.75,0.131794817080664,449.227079923219,0.615034174820558,F,adolescent,n.a.,ok,ok,velar,final.open,1,youthclub
Chris,price,547.478,547.586,interview,RIGHT,we were literally right there we just crossed the road,685.86,792.19,776.29,708.51,582.81,1228.92,1407.44,1469.5,1618.85,1798.85,t,ʔ,r,ɹ,1.30821472223819,1.51102939493464,1.48070161071689,1.35141750918989,1.11165634716653,0.858094233678251,0.982745946235815,1.02607938384125,1.13036312387302,1.25604824744664,0.108000000000061,-103.05,-0.196558375071655,569.93,0.397954013768386,655.408427072337,0.727758052683145,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,557.003,557.057,interview,MIND,this is after school bear in mind so I'm still in my school uniform,661.78,686.16,687.15,650.02,621.93,1180.1,1216.03,1327.96,1364.57,1409.1,nd,s,m,m,1.2622843421147,1.30878694458192,1.31067527831623,1.23985322624044,1.18627414078908,0.824005635162341,0.849093782329007,0.927248981671199,0.952811939304699,0.983905042375438,0.0539999999999736,-39.85,-0.076010201325623,229,0.159899407213097,260.147829671456,0.268258338302762,F,adolescent,n.a.,ok,ok,nasal,coda.nasal,1,youthclub
Chris,price,566.452,566.527,interview,LIKE,blue just like all over you like,769.84,748.63,731.1,653.95,587.73,1475.34,1507.76,1575.03,1687.83,1710.77,k,ʔ,l,l,1.46839883032667,1.42794271062487,1.39450585167285,1.24734933894332,1.12104079360372,1.03015716785053,1.05279445510751,1.09976577878971,1.17852845622918,1.19454632697795,0.0750000000000455,-182.11,-0.347358036722941,235.43,0.164389159127421,314.999208726441,0.398244961699117,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,567.622,567.694,interview,LIKE,blue just like all over you like,735.94,741.15,732.37,685.15,610.71,1390.49,1402.81,1478.55,1536.98,1576.1,k,k,l,l,1.40373770548504,1.41367530018784,1.39692825959464,1.30686046269136,1.16487302513353,0.97091059709929906,0.979513045557227,1.03239855255426,1.07319734016763,1.10051290702429,0.0720000000000027,-125.23,-0.238864680351512,185.61,0.129602309924991,248.842057579674,0.312086017750825,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,572.224,572.297,interview,LIKE,you don't -- they came in quiet and like,605.57,595.46,580.54,563.3,533.99,1565.53,1566.86,1602.77,1740.46,1842.09,k,k,l,l,1.1550689489776,1.13578505599386,1.1073265314323,1.07444282074588,1.01853669776335,1.09313239726777,1.09406107068085,1.11913525283378,1.21527738986073,1.28624060713177,0.0729999999999791,-71.58,-0.136532251214256,276.56,0.193108209863992,293.62046410698,0.249185194552641,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,573.145,573.206,interview,TIME,by the time I looked up they were already standing there they were quick like guns in the face everything yeah,768.1,780.03,780.69,785.65,765.43,1286.18,1288.38,1291.33,1299.7,1289.41,m,m,t,t,1.46507994073302,1.4878353159354,1.48909420509161,1.4985549478413,1.45998716187382,0.89807606798839,0.899612219498735,0.901672059023969,0.907516417270142,0.90033141770585,0.0610000000000355,-2.67000000000007,-0.00509277885920745,3.23000000000002,0.00225534971745989,47.5710600850172,0.0755729317373424,F,adolescent,n.a.,ok,ok,coronal,coda.nasal,1,youthclub
Chris,price,596.398,596.495,interview,TRY,then they try get me up,734.2,723.35,657.88,612.03,567.64,1417.44,1434.55,1439.54,1438.58,1676.3,g,g,tr,ɹ,1.4004188158914,1.37972344112646,1.25484545164619,1.16739080344595,1.08272097065186,0.989728453101015,1.00167552234737,1.00515979327311,1.00448947261405,1.1704776258136,0.09699999999998,-166.56,-0.317697845239543,258.86,0.180749172712587,373.609121510288,0.422615906303194,F,adolescent,n.a.,ok,ok,approx.glide,final.open,1,youthclub
Chris,price,619.845,619.919,interview,LIKE,but like,723.38,710.14,705.55,663.38,608.17,1300.28,1353.53,1377.94,1408.46,1578.73,k,k,l,l,1.37978066336083,1.35452658392416,1.34577158206508,1.2653361946146,1.16002820928994,0.907921402668323,0.945103251725517,0.962147550983472,0.983458161936065,1.10234930632984,0.0739999999999554,-115.21,-0.219752454070892,278.45,0.194427903661515,310.761897396093,0.306142607141835,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,629.86,629.973,interview,LIKE,and then like,767.8,793.27,754.04,718.66,679.66,1279.59,1274.64,1316.77,1177.32,1538.01,k,k,l,l,1.46450771838929,1.51308939537207,1.43826178689016,1.37077769848613,1.29638879380108,0.893474595964223,0.890018255065949,0.919435556489039,0.822064498253815,1.07391653837474,0.112999999999943,-88.14,-0.168118924588216,258.42,0.180441942410518,590.173781005776,0.510185620971912,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,637.922,637.985,interview,MIGHT,and she's eleven anyway if they s- if she's hanging around with us people might think something's off,692.14,712.85,715.95,723.69,693.53,1107.56,1196.66,1308.27,1357.05,1447.63,t,ʔ,m,m,1.32019324330029,1.35969565909587,1.36560862331442,1.38037195978269,1.32284454015958,0.773354530362174,0.835568666531113,0.913500425653619,0.947561094142068,1.01080864132706,0.0629999999999882,1.38999999999999,0.00265129685928778,340.07,0.237454110964882,347.987663449956,0.274470441651957,F,adolescent,n.a.,ok,ok,nasal,closed,1,youthclub
Chris,price,640.002,640.1,interview,LIKE,anyways like why you hanging round with ((an)) eleven year old,624.71,625.88,625.55,605.67,576.08,1494.09,1503.93,1548.71,1549.45,1466.51,k,ʔ,l,l,1.19157673450765,1.1938084016482,1.1931789570701,1.15525968975885,1.09881949258883,1.04324936822278,1.05012015497814,1.08138782072051,1.08190452622853,1.02399161428856,0.09800000000007,-48.63,-0.0927572419188216,-27.5799999999999,-0.0192577539342238,162.644570705948,0.157287482262033,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,640.154,640.258,interview,WHY,anyways like why you hanging round with ((an)) eleven year old,678.83,691.04,643,555.46,525.77,1146.16,1324.73,1542.01,1723.22,1947.41,j,j,w,w,1.29480564531675,1.31809509470661,1.22646322339713,1.05948874349638,1.00285780554511,0.800307006861849,0.924993631953739,1.07670954112082,1.20323954802512,1.35978036943606,0.104000000000042,-153.06,-0.29194783977164,801.25,0.55947336257421,828.908658490417,0.68005296346098,F,adolescent,n.a.,ok,ok,approx.glide,final.open,1,youthclub
Chris,price,648.149,648.24,interview,LIKE,piss off cos like we've told her so many times that you can't hang around with us,594.83,597.9,571.55,557.21,519.52,1222.47,1307.26,1344.04,1507.06,1605.52,k,ʔ,l,l,1.13458338907203,1.14043913105621,1.09017893519849,1.06282670716814,0.990936506717382,0.853590516750196,0.912795192460233,0.938476852710442,1.05230567962694,1.12105544222171,0.0910000000000082,-75.3100000000001,-0.143646882354647,383.05,0.267464925471515,399.167102240217,0.332476228537189,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,649.196,649.28,interview,TIMES,piss off cos like we've told her so many times that you can't hang around with us,718.05,698.77,683.25,659.89,600.54,1308.33,1228.83,1275.99,1306.1,1262.02,mz,m,t,t,1.36961417972054,1.33283935709675,1.30323638784773,1.25867934134919,1.14547468768104,0.91354232069481,0.858031391116464,0.890960893492751,0.91198522166387,0.881206331402065,0.0839999999999463,-117.51,-0.224139492039497,-46.3099999999999,-0.0323359892927446,243.490460040996,0.277449247165088,F,adolescent,n.a.,ok,ok,coronal,coda.nasal,1,youthclub
Chris,price,651.726,651.831,interview,LIKE,cos like that day like she was just {LG} crying,753.92,779.45,750.15,707.93,637.3,1282.94,1332.64,1438.23,1593.42,1629.2,k,ʔ,l,l,1.43803289795266,1.48672901940419,1.43084197049978,1.35031121265868,1.21559099886624,0.895813735764065,0.930516794884113,1.00424508487377,1.11260660891482,1.13759001847851,0.105000000000018,-116.62,-0.222441899086428,346.26,0.241776282714441,405.459863399768,0.424338661537638,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,680.915,681.026,interview,LIKE,((xx)) they searching me they searching me and then I'm like ah,667.77,688.2,686.98,661.3,629.61,1192.15,1269.12,1345.58,1292.09,1359.6,k,ʔ,l,l,1.2737097149112,1.31267805651929,1.31035101898812,1.26136878636473,1.20092303278859,0.832419555934908,0.886163911276358,0.939552158767683,0.902202729545724,0.949341633392694,0.11099999999999,-38.16,-0.0727866821226042,167.45,0.116922077457786,290.017792699374,0.258075017517367,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,682.847,682.97,interview,LIKE,then they're like ah,672.72,673.1,635.83,618.78,611.35,1268.25,1323.6,1235.76,1278.69,1487.74,k,ʔ,l,l,1.28315138358276,1.28387619855149,1.21278710938195,1.1802658061799,1.16609376613349,0.885556433179085,0.924204608677971,0.862870268374048,0.892846170346355,1.03881547636338,0.123000000000047,-61.37,-0.117057617449272,219.49,0.153259043184291,406.144851154445,0.323430688054869,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,686.955,687.012,interview,LIKE,and then I'm like what like,640.6,647.54,630.54,626.73,620.3,1311.67,1353.21,1353.35,1352.47,1363.95,k,ʔ,l,l,1.22188544464728,1.23512285486559,1.20269692205416,1.19542969828878,1.1831650660548,0.915874477987787,0.944879811505831,0.944977566601944,0.944363105997806,0.952379023879057,0.0569999999999027,-20.3000000000001,-0.0387203785924757,52.28,0.0365045458912695,76.1847078976797,0.0862542647804297,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,694.585,694.681,interview,LIKE,((ah like)) it's a block of wood like you're not go- -- you can't arrest me you can't arrest me,757.12,798.44,771.85,722.96,657.22,1429.99,1467.59,1488.9,1563.32,1592.25,k,ʔ,l,l,1.44413660295246,1.52295069376237,1.47223272002966,1.37897955207961,1.25358656248999,0.998491499216842,1.02474572503,1.03962544715974,1.09158926325056,1.11178965561159,0.0960000000000036,-99.9,-0.190550040462478,162.26,0.113298156394747,250.808941358638,0.369691129788152,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,699.33,699.433,interview,LIKE,yeah I'm I'm not saying it out loud like ah like something big I'm just thinking like,743.3,735.73,692.57,653.59,606.6,1345.65,1512.73,1571.88,1680.41,1750.4,k,ʔ,l,l,1.41777622698458,1.40333714984443,1.32101342865964,1.24666267213084,1.15703357902441,0.939601036315739,1.05626476101951,1.09756628912718,1.1733474361352,1.22221800168474,0.102999999999952,-136.7,-0.260742647960167,404.75,0.282616965369,440.092557986927,0.417907996076334,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,700.057,700.158,interview,LIKE,yeah I'm I'm not saying it out loud like ah like something big I'm just thinking like,747.65,759.04,761.63,731.4,637.29,1242.8,1275.91,1395.05,1477.18,1609.05,k,k,l,l,1.42607345096868,1.44779882595234,1.45273901218656,1.39507807401658,1.21557192478811,0.867785953207149,0.890905033437829,0.974094620229831,1.03144194911372,1.12352026714513,0.100999999999999,-110.36,-0.210501526180571,366.25,0.255734313937977,403.706662157956,0.398129276686343,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,701.756,701.847,interview,LIKE,yeah I'm I'm not saying it out loud like ah like something big I'm just thinking like,754.24,779.32,745.05,716.11,659.25,1315.98,1404.39,1438.95,1542.92,1625.06,k,ʔ,l,l,1.43864326845264,1.48648105638857,1.42111419065635,1.36591380856441,1.25745860034923,0.918883938446689,0.980616281641928,1.00474782536806,1.07734494924555,1.13469926063631,0.0910000000000082,-94.99,-0.181184668103411,309.08,0.215815322189625,348.391824639312,0.361663923120066,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,705.922,705.982,interview,LIKE,so -- and just imagine like this whole time I'm so calm,710.78,716.65,740.61,724.9,703.07,1364.04,1401.49,1433.99,1468.05,1555.57,k,ʔ,l,l,1.35574732492412,1.36694380878313,1.41264529996913,1.38267992323574,1.34104121069023,0.952441866440843,0.97859135465102,1.00128450196292,1.0250669203458,1.08617782043003,0.0599999999999454,-7.70999999999992,-0.0147061142338909,191.53,0.13373595398919,205.994551327314,0.191675414555635,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,706.676,706.865,interview,TIME,so -- and just imagine like this whole time I'm so calm,668.23,740.25,725.18,626.23,592.4,1197.77,1225.32,1331.34,1534.96,1749.92,m,m,t,t,1.27458712250492,1.41195863315665,1.38321399742322,1.19447599438256,1.12994838808781,0.83634372479315,0.855580531206778,0.929609068991637,1.07178687378085,1.22188284135521,0.188999999999965,-75.83,-0.144638734417114,552.15,0.38553911656206,628.190513840177,0.617801572488115,F,adolescent,n.a.,ok,ok,coronal,coda.nasal,1,youthclub
Chris,price,709.72,709.819,interview,LIKE,yeah cos like I had all my friends like I wasn't scared like I thought they were ah,779.85,787.35,766.11,722.26,671.32,1367.96,1439.47,1490.3,1589.07,1620.53,k,ʔ,l,l,1.48749198252916,1.50179754112244,1.46128419918627,1.3776443666109,1.28048101264535,0.955179009132002,1.00511091572505,1.04060299812087,1.10956921842846,1.13153618502638,0.0989999999999327,-108.53,-0.207010969883811,252.57,0.176357175894375,294.929488641097,0.313823931945708,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,710.561,710.626,interview,MY,yeah cos like I had all my friends like I wasn't scared like I thought they were ah,687.28,726.93,730.79,732.25,734.23,1097.46,1145.74,1197.38,1224.03,1276.54,fr,f,m,m,1.31092324133185,1.38655196109498,1.39391455525099,1.39669937065715,1.40047603812578,0.766302198428322,0.800013741573511,0.836071407025408,0.854679787821168,0.891344931370337,0.0649999999999409,46.95,0.0895527967939274,179.08,0.125042732942015,193.495984546656,0.175278415656359,F,adolescent,n.a.,ok,ok,nasal,final.open,1,youthclub
Chris,price,710.954,711.007,interview,LIKE,yeah cos like I had all my friends like I wasn't scared like I thought they were ah,623.96,722.67,734.76,809.29,885.17,1224.54,1231.32,1249.48,1353.09,1231.39,k,k,l,z,1.19014617864832,1.378426403814,1.40148696426637,1.54364606852731,1.68838017333505,0.855035895671293,0.859770035325899,0.872450267793103,0.944796021423448,0.859818912873955,0.0529999999999973,261.21,0.498233994686725,6.85000000000014,0.00478301720266261,391.808048206258,0.542002037389194,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,711.976,712.045,interview,LIKE,yeah cos like I had all my friends like I wasn't scared like I thought they were ah,822.21,820.67,854.94,873.18,870.85,1325.54,1306,1320.11,1325.24,1320.72,k,ʔ,l,l,1.568289777464,1.56535236943285,1.63071923516507,1.66551035366393,1.66106609346095,0.92555921500982,0.911915396595218,0.921767713782016,0.925349739803864,0.922193646700794,0.06899999999996,48.64,0.0927763159969461,-4.81999999999994,-0.00336556830902668,80.6945720160018,0.120487558273208,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,715.649,715.794,interview,WHY,I dunno why I,772.86,795.67,842.17,876.6,890.29,1103.94,1217.27,1326.3,1406.12,1383.05,aɪ,aɪ,w,w,1.47415920192023,1.51766717412192,1.60636163740025,1.67203368838246,1.69814610133473,0.770826862876972,0.849959613180292,0.926089885531576,0.981824255329608,0.96571561199159,0.144999999999982,117.43,0.223986899414502,279.11,0.194888749114618,347.889678455011,0.324007282801916,F,adolescent,n.a.,ok,ok,approx.glide,final.open,1,youthclub
Chris,price,716.598,716.665,interview,TIME,but every time ((whe)) like something life-threatening happens to me,766.9,767.95,721.78,690.16,671.17,1195.88,1261.56,1262.3,1276.88,1282.4,m,m,t,t,1.4627910513581,1.46479382956116,1.37672881086093,1.31641657583167,1.28019490147349,0.835024030995628,0.880885136086266,0.881401841594291,0.891582336603754,0.895436680393344,0.0670000000000073,-95.73,-0.182596149884615,86.52,0.0604126493977168,166.459876733236,0.231562933677446,F,adolescent,n.a.,ok,ok,coronal,coda.nasal,1,youthclub
Chris,price,717.423,717.526,interview,LIFE,but every time ((whe)) like something life-threatening happens to me,788.54,817.56,815.53,782.84,760.11,1268.2,1305.75,1357.7,1451.85,1602.21,f,f,l,l,1.50406735641924,1.55942033113617,1.55554829327692,1.49319513188835,1.44983975231165,0.885521520644759,0.911740833923588,0.948014957088306,1.01375525922417,1.11874423244933,0.102999999999952,-28.43,-0.0542276041075898,334.01,0.23322271180457,351.178681164766,0.301924935728412,F,adolescent,n.a.,ok,ok,approx.glide,closed,1,youthclub
Chris,price,728.618,728.767,interview,GUY,when that guy chased me with a knife,746.61,811.53,823.73,782.67,741.03,1393.68,1379.16,1384.76,1495.04,1647.69,tʃ,tʃ,g,g,1.42408974684375,1.54791866202717,1.57118903733891,1.49287087256023,1.41344641125035,0.973138016789298,0.962999416821027,0.966909620665539,1.04391270637497,1.15050067367226,0.149000000000001,-5.58000000000004,-0.0106433355933997,254.01,0.177362656882964,355.851056621361,0.390598225422765,F,adolescent,n.a.,ok,ok,velar,final.open,1,youthclub
Chris,price,729.492,729.628,interview,KNIFE,when that guy chased me with a knife,688.45,710.05,717.28,714.5,691.77,1294.21,1278.59,1262.52,1305.58,1405.76,f,f,n,n,1.3131549084724,1.35435491722104,1.36814547570497,1.36284288198639,1.31948750240969,0.903683021001146,0.892776345277703,0.881555456745325,0.91162213130688,0.981572885082461,0.136000000000081,3.31999999999994,0.00633259393729135,111.55,0.0778898640813144,190.1534644791,0.173225744579084,F,adolescent,n.a.,ok,ok,nasal,closed,1,youthclub
Chris,price,741.011,741.161,interview,TIME,yeah I wasn't scared the whole time,794.48,822.59,774.07,704.31,659.77,1194.46,1278.54,1359.09,1423.08,1531.77,m,m,t,t,1.51539735882512,1.56901459243273,1.47646716537327,1.34340639637765,1.2584504524117,0.834032515020769,0.892741432743377,0.948985525542569,0.993666586972988,1.06955945409086,0.149999999999977,-134.71,-0.256946906413417,337.31,0.235526939070087,394.814543630505,0.44208594579427,F,adolescent,n.a.,ok,ok,coronal,coda.nasal,1,youthclub
